paper_id,time_column,submitted_on,title,paper_url,highlight,tags,sections,code_repos,star_snapshot,focus
2512.01311,2025.12,1 Dec 2025,CuES: A Curiosity-driven and Environment-grounded Synthesis Framework for Agentic RL,https://arxiv.org/abs/2512.01311,"Large language model based agents are increasingly deployed in complex, tool augmented environments. While reinforcement learning provides a principled mechanism for such agents to improve through interaction, its effect","enterprise-local, efficiency, tool-routing, memory",Method > What RL is for: Functional Roles in Agentic Search > Tool and Knowledge Integration,modelscope/AgentEvolver,1368,False
2512.24330,2025.12,30 Dec 2025,SenseNova-MARS: Empowering Multimodal Agentic Reasoning and Search via Reinforcement Learning,https://arxiv.org/abs/2512.24330,"While Vision-Language Models (VLMs) can solve complex tasks through agentic reasoning, their capabilities remain largely constrained to text-oriented chain-of-thought or isolated tool invocation.","enterprise-local, tool-routing",Method > What RL is for: Functional Roles in Agentic Search > Tool and Knowledge Integration,,,False
2511.14460,2025.11,18 Nov 2025,Agent‑R1: Training Powerful LLM Agents with End‑to‑End Reinforcement Learning,https://arxiv.org/abs/2511.14460,"Large Language Models (LLMs) are increasingly being explored for building Agents capable of active environmental interaction (e.g., via tool use) to solve complex problems. Reinforcement Learning (RL) is considered a key","enterprise-local, tool-routing, memory",Method > What RL is for: Functional Roles in Agentic Search > Tool and Knowledge Integration,AgentR1/Agent-R1,1364,False
2510.27569,2025.10,31 Oct 2025,MARAG-R1: Beyond Single Retriever via Reinforcement-Learned Multi-Tool Agentic Retrieval,https://arxiv.org/abs/2510.27569,"Large Language Models (LLMs) excel at reasoning and generation but are inherently limited by static pretraining data, resulting in factual inaccuracies and weak adaptability to new information.","enterprise-local, tool-routing, retriever-training, reliability",Method > What RL is for: Functional Roles in Agentic Search > Tool and Knowledge Integration,,,False
2502.13957,2025.02,19 Feb 2025,RAG‑Gym: Systematic Optimization of Language Agents for Retrieval‑Augmented Generation,https://arxiv.org/abs/2502.13957,"Retrieval-augmented generation (RAG) has shown great promise for knowledge-intensive tasks and recently advanced with agentic RAG, where language agents engage in multi-round interactions with external knowledge sources",enterprise-local,Method > Where RL is Applied: Optimization Scopes > System-level,,,False
2409.19256,2024.09,28 Sep 2024,HybridFlow: A Flexible and Efficient RLHF Framework,https://arxiv.org/abs/2409.19256,"Reinforcement Learning from Human Feedback (RLHF) is widely used in Large Language Model (LLM) alignment. Traditional RL can be modeled as a dataflow, where each node represents computation of a neural network (NN) and e","enterprise-local, efficiency, tool-routing, memory, kg-hybrid",Method > Where RL is Applied: Optimization Scopes > System-level,,,False
2603.16289,2026.3,17 Mar 2026,VisBrowse-Bench: Benchmarking Visual-Native Search for Multimodal Browsing Agents,https://arxiv.org/abs/2603.16289,The rapid advancement of Multimodal Large Language Models (MLLMs) has enabled browsing agents to acquire and reason over multimodal information in the real world. But existing benchmarks suffer from two limitations: insu,"enterprise-local, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.28407,2026.3,30 Mar 2026,MiroEval: Benchmarking Multimodal Deep Research Agents in Process and Outcome,https://arxiv.org/abs/2603.28407,"Recent progress in deep research systems has been impressive, but evaluation still lags behind real user needs. Existing benchmarks predominantly assess final reports using fixed rubrics, failing to evaluate the underlyi","enterprise-local, tool-routing, retriever-training",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.04751,2026.3,5 Mar 2026,Evaluating the Search Agent in a Parallel World,https://arxiv.org/abs/2603.04751,"Integrating web search tools has significantly extended the capability of LLMs to address open-world, real-time, and long-tail problems. However, evaluating these Search Agents presents formidable challenges.","enterprise-local, efficiency, tool-routing, reliability, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.18516,2026.3,19 Mar 2026,Total Recall QA: A Verifiable Evaluation Suite for Deep Research Agents,https://arxiv.org/abs/2603.18516,"Deep research agents have emerged as LLM-based systems designed to perform multi-step information seeking and reasoning over large, open-domain sources to answer complex questions by synthesizing information from multipl","enterprise-local, retriever-training",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.14468,2026.3,15 Mar 2026,LongVidSearch: An Agentic Benchmark for Multi-hop Evidence Retrieval Planning in Long Videos,https://arxiv.org/abs/2603.14468,"Long video question answering (Long-Video QA) increasingly relies on agentic tool use to retrieve evidence from long videos. In realistic settings, this process often requires multi-hop retrieval, where agents must itera","enterprise-local, efficiency, tool-routing, retriever-training, reliability, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.05912,2026.3,6 Mar 2026,DeepFact: Co-Evolving Benchmarks and Agents for Deep Research Factuality,https://arxiv.org/abs/2603.05912,"Search-augmented LLM agents can produce deep research reports (DRRs), but verifying claim-level factuality remains challenging. Existing fact-checkers are primarily designed for general-domain, factoid-style atomic claim","enterprise-local, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2603.01152,2026.3,1 Mar 2026,DeepResearch-9K: A Challenging Benchmark Dataset of Deep-Research Agent,https://arxiv.org/abs/2603.01152,"Deep-research agents are capable of executing multi-step web exploration, targeted retrieval, and sophisticated question answering. Despite their powerful capabilities, deep-research agents face two critical bottlenecks:","enterprise-local, efficiency",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.11685,2026.2,12 Feb 2026,"DRACO: a Cross-Domain Benchmark for Deep Research Accuracy, Completeness, and Objectivity",https://arxiv.org/abs/2602.11685,"We present DRACO (Deep Research Accuracy, Completeness, and Objectivity), a benchmark of complex deep research tasks. These tasks, which span 10 domains and draw on information sources from 40 countries, originate from a","enterprise-local, efficiency, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.18940,2026.2,21 Feb 2026,DREAM: Deep Research Evaluation with Agentic Metrics,https://arxiv.org/abs/2602.18940,"Deep Research Agents generate analyst-grade reports, yet evaluating them remains challenging due to the absence of a single ground truth and the multidimensional nature of research quality.","enterprise-local, tool-routing, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.01590,2026.2,2 Feb 2026,Wiki Live Challenge: Challenging Deep Research Agents with Expert-Level Wikipedia Articles,https://arxiv.org/abs/2602.01590,"Deep Research Agents (DRAs) have demonstrated remarkable capabilities in autonomous information retrieval and report generation, showing great potential to assist humans in complex research tasks.",enterprise-local,Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.21456,2026.2,25 Feb 2026,Revisiting Text Ranking in Deep Research,https://arxiv.org/abs/2602.21456,"Deep research has emerged as an important task that aims to address hard queries through extensive open-web exploration. To tackle it, most prior work equips large language model (LLM)-based agents with opaque web search","enterprise-local, efficiency, retriever-training, reliability, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.05975,2026.2,5 Feb 2026,SAGE: Benchmarking and Improving Retrieval for Deep Research Agents,https://arxiv.org/abs/2602.05975,"Deep research agents have emerged as powerful systems for addressing complex queries. Meanwhile, LLM-based retrievers have demonstrated strong capability in following instructions or reasoning.","enterprise-local, tool-routing, retriever-training",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2602.07359,2026.2,7 Feb 2026,W&D: Scaling Parallel Tool Calling for Efficient Deep Research Agents,https://arxiv.org/abs/2602.07359,Deep research agents have emerged as powerful tools for automating complex intellectual tasks through multi-step reasoning and web-based information seeking. While recent efforts have successfully enhanced these agents b,"enterprise-local, efficiency, tool-routing, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.21654,2026.1,29 Jan 2026,ScholarGym: Benchmarking Large Language Model Capabilities in the Information-Gathering Stage of Deep Research,https://arxiv.org/abs/2601.21654,"Large language models have advanced from single-turn question answering to deep research systems that iteratively decompose research questions, invoke retrieval tools, and synthesize information across multiple rounds.","enterprise-local, efficiency, tool-routing",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.20975,2026.1,28 Jan 2026,DeepSearchQA: Bridging the Comprehensiveness Gap for Deep Research Agents,https://arxiv.org/abs/2601.20975,"We introduce DeepSearchQA, a 900-prompt benchmark for evaluating agents on difficult multi-step information-seeking tasks across 17 different fields. Unlike traditional benchmarks that target single answer retrieval or b","enterprise-local, tool-routing, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.06676,2026.1,10 Jan 2026,IDRBench: Interactive Deep Research Benchmark,https://arxiv.org/abs/2601.06676,"Deep research agents powered by Large Language Models (LLMs) can perform multi-step reasoning, web exploration, and long-form report generation. However, most existing systems operate in an autonomous manner, assuming fu",efficiency,Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.10504,2026.1,15 Jan 2026,DR-Arena: an Automated Evaluation Framework for Deep Research Agents,https://arxiv.org/abs/2601.10504,"As Large Language Models (LLMs) increasingly operate as Deep Research (DR) Agents capable of autonomous investigation and information synthesis, reliable evaluation of their task performance has become a critical bottlen","enterprise-local, efficiency, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.08536,2026.1,13 Jan 2026,DeepResearch Bench II: Diagnosing Deep Research Agents via Rubrics from Expert Report,https://arxiv.org/abs/2601.08536,"Deep Research Systems (DRS) aim to help users search the web, synthesize information, and deliver comprehensive investigative reports. However, how to rigorously evaluate these systems remains under-explored.","enterprise-local, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.09688,2026.1,14 Jan 2026,DeepResearchEval: An Automated Framework for Deep Research Task Construction and Agentic Evaluation,https://arxiv.org/abs/2601.09688,"Deep research systems are widely used for multi-step web research, analysis, and cross-source synthesis, yet their evaluation remains challenging. Existing benchmarks often require annotation-intensive task construction,","enterprise-local, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2601.17617,2026.1,24 Jan 2026,Agentic Search in the Wild: Intents and Trajectory Dynamics from 14M+ Real Search Requests,https://arxiv.org/abs/2601.17617,"LLM-powered search agents are increasingly being used for multi-step information seeking tasks, yet the IR community lacks empirical understanding of how agentic search sessions unfold and how retrieved evidence is used.","enterprise-local, efficiency, retriever-training, reliability, memory",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2508.20033,2025.8,27 Aug 2025,DeepScholar-Bench: A Live Benchmark and Automated Evaluation for Generative Research Synthesis,https://arxiv.org/abs/2508.20033,The ability to research and synthesize knowledge is central to human expertise and progress. A new class of AI systems--designed for generative research synthesis--aims to automate this process by retrieving information,enterprise-local,Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2508.15804,2025.8,14 Aug 2025,ReportBench: Evaluating Deep Research Agents via Academic Survey Tasks,https://arxiv.org/abs/2508.15804,"The advent of Deep Research agents has substantially reduced the time required for conducting extensive research tasks. However, these tasks inherently demand rigorous standards of factual accuracy and comprehensiveness,","enterprise-local, tool-routing, reliability",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2505.19253,2025.5,25 May 2025,"DeepResearchGym: A Free, Transparent, and Reproducible Evaluation Sandbox for Deep Research",https://arxiv.org/abs/2505.19253,"Deep research systems represent an emerging class of agentic information retrieval methods that generate comprehensive and well-supported reports to complex queries. However, most existing frameworks rely on dynamic comm","enterprise-local, efficiency, retriever-training, reliability, offline-rl",Evaluation > Recent Evaluation / Benchmarking Papers (Deep Research / Agentic Search),,,False
2109.00590,Web-based Search,1 Sep 2021,WebQA,https://arxiv.org/abs/2109.00590,"Scaling Visual Question Answering (VQA) to the open-domain and multi-hop nature of web searches, requires fundamental advances in visual representation learning, knowledge aggregation, and language generation.","enterprise-local, efficiency",Evaluation > Datasets,,,False
2302.11713,Multi-modal,23 Feb 2023,InfoSeek,https://arxiv.org/abs/2302.11713,"Pre-trained vision and language models have demonstrated state-of-the-art capabilities over existing tasks involving images and texts, including visual question answering. However, it remains unclear whether these models",enterprise-local,Evaluation > Datasets,,,False
1808.07042,Conversational,21 Aug 2018,CoQA,https://arxiv.org/abs/1808.07042,"Humans gather information by engaging in conversations involving a series of interconnected questions and answers. For machines to assist in information gathering, it is therefore essential to enable them to answer conve","enterprise-local, reliability",Evaluation > Datasets,,,False
2103.03874,Domain-specific,5 Mar 2021,MATH,https://arxiv.org/abs/2103.03874,"Many intellectual endeavors require mathematical problem solving, but this skill remains beyond the capabilities of computers. To measure this ability in machine learning models, we introduce MATH, a new dataset of 12,50",efficiency,Evaluation > Datasets,,,False
